record_id,label_true,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
932,466,hayden,peteresn,20,fox place,innaminka,galston,4111,nsw,19080616,1858338
933,466,hayden,petersen,22,fox place,innaminka,galston,4111,nsw,19080616,1858338
934,467,lara,whitd,12,boldrewood street,meadowvale village,box hila south,6066,qld,,5622907
935,467,lara,white,12,boldrewood street,meadowvale village,box hill south,6056,qld,,5622907
936,468,chloe,whetstone,59,chuculba crescent,telooma,hamilton,3000,vic,19910803,1173489
937,468,chloe,whetstone,59,chuculba crescent,telooma,hamilton,3028,vic,19910803,1173489
938,469,lachlan,katsiavos,29,paul coe cdrescent,,casual,2913,nsw,19380406,4112327
939,469,lachlan,vincent,29,hansen circuit,guyangal,casula,2913,nsw,19380406,4112327
940,470,jack,mcphie,155,shumack cstreet,,clayton,4504,nsw,19720208,9497108
941,470,jack,mcphie,155,shumack street,millard centre,clayton,4504,nsw,19720208,9497108
942,471,barnaby,shereston,1,margany street,,keysborough,5045,wa,19961009,8585130
943,471,barnaby,shereston,1,margany street,flt 2a,keysborough,5045,wa,19961009,8585130
944,472,luke,polmear,28,,moun tview,moorooka,2540,wa,19340630,6578653
945,472,luke,polmear,28,hawker street,mountview,moorooka,2540,wa,19340630,6578653
946,473,jardine,kallie,27,birrell street,c/-cummins theatre,milp erra,2218,vic,19091111,9225358
947,473,kallie,jardine,27,birrell street,c/-cummins theatre,athol park,2218,vic,19091111,9225358
948,474,macgo wan,darcie,17,james street,nulama village,north cuml curl,3030,nsw,19880925,9627942
949,474,darcie,macgowan,17,james street,nulama village,north curl curl,3030,nsw,19880925,9627942
950,475,isaac,quilliam,11,namatjira drive,delaw are,geelo ng west,3027,nsw,19930926,1556150
951,475,isaac,quilliam,11,namatjira drive,delaware,geelong west,3072,nsw,19930926,1556150
952,476,haylqey,,11,,,denistone east,2766,nsw,19120607,7562395
953,476,hayley,sherriff,11,,lewin lodge,denistone east,2766,nsw,19120607,7562395
954,477,riley,morcom,48,newbery crescent,darjeeling,grass valley,3156,nsw,,5460376
955,477,riley,morcom,48,newbery crescent,darjeeling,grass valley,3156,nsw,19300117,5460376
956,478,beazley,anthony,12,birubi place,currandina,flemington,2477,qld,19730924,6558077
957,478,anthony,beazley,12,birubi place,currandina,flemington,2477,qld,19730924,6558077
958,479,joel,mcgilc hrist,76,borrowdale street,rockles,bund akerg,4871,wa,19141214,8721264
959,479,joel,mcgilchrist,76,borrowdale street,rocklea,bundaberg,4871,wa,19141214,1370792
960,480,jord an,blake,2,moore street,fleurbaix,armida le,2477,vic,19790710,6981185
961,480,jordan,thaba,2,moore street,fleurbaix,armidale,2477,vic,19790710,6981185
962,481,thomas,papanikolopoulos,14,doolanz court,frank jeffry hostel,ulladulla,4356,vic,19241204,7849076
963,481,thomas,papanikolopoulos,14,dooland court,frank jeffrey hostel,ulladulla,4356,vic,19241204,7849076
964,482,charlotte,robskon,23,nicholas street,kellwood,,2280,vic,19620503,9419113
965,482,charlotte,robson,23,nicholas street,kellwood,,2280,vic,19620503,9419113
966,483,francesco,finl ay,159,chippindall circuit,,burleigh waters,6236,nsw,19000713,7391179
967,483,francesco,finlay,159,chippindall circuit,,burleigh waters,6236,nsw,19000713,7391179
968,484,jacynta,hoffman,4,marrakai srteet,tantallon,munruben,2153,nsw,,4705328
969,484,jacynta,hoffman,4,marrakai street,tantallon,munruben,2042,nsw,19320417,4705328
970,485,michael,nguyen,,roseworthy crescent,underbank,colac,2198,qld,19011004,5908395
971,485,caresse,nguyen,,roseworthy crescent,underbank,colac,2198,qld,19011004,5908395
972,486,isabekle,spratt,16,bastow circuit,kurrajogn,shoalwater,2587,qld,,5074015
973,486,campbell,spratt,16,bastow circuit,kurrajong,shoalwater,2587,qld,,5074015
974,487,campbell,clarke,16,ainslie avenue,roweth orpe,stephens,7352,vic,19841009,4679247
975,487,campbell,clarke,16,ainslie avenue,rowethorpe,stephens,7325,vic,19841009,4679247
976,488,kob,korbut,1,kennewell xplace,heights estate,blacktown,4390,wa,19090519,9712042
977,488,kobe,korbut,1,kennewell place,heights estate,blacktown,4390,wa,19090519,9712042
978,489,aym,dudlley,8,wambool street,little forest,old toongabbie,2080,nsw,19890710,2352537
979,489,amy,dudley,8,wambool street,little forest,robina,2080,nsw,19890710,2352537
980,490,,durr,11,cochrane crescent,spyla w farm,south perth,2795,wa,19810628,6794161
981,490,,durr,11,cochrane crescent,the rookery,south perth,2795,wa,19300521,6794611
982,491,micthell,boxwbr,40,keysor place,avslind,toorak,4480,nsw,19730218,4520071
983,491,mitchell,boxer,40,keysor place,avalind,toorak,4480,nsw,19730218,4520071
984,492,kirchener,benjamin,12,stuart street,wurrami,theodore,2620,wa,19751110,1766048
985,492,benjamin,kirchener,12,stuart street,wurrami,theodore,2620,wa,19751110,1766048
986,493,jackson,meddings-blaskett,495,kavel street,clarence village,westlake,6162,wa,19511003,2684928
987,493,jackson,shevchenko,495,kavel street,clarence village,westlake,6162,wa,19511003,2684928
988,494,chelsae,hanigan,46,mcmillan crescent,arcadia,fullarton,3037,nsq,19960122,1590938
989,494,chelsea,hanigan,46,mcmillan crescent,arcadia,fullarton,3037,nsw,19960122,1590938
990,495,brodee,pyper,72,brisban e avenue,sherwood,toowoomba,4127,nsw,19370805,2701611
991,495,brodee,kirkmoe,71,brisbane avenue,sherwood,toowoomba,4127,nsw,19370805,2701611
992,496,jacob,walls,61,atherton street,indra,st kilda,3194,nsw,19490530,1057415
993,496,jacob,walls,61,atherton street,indra,st kilda,3149,nsw,19490530,1057415
994,497,isobel,van wijk,18,federal highway,manresa,st albans,5108,vic,,9247870
995,497,isobel,van wijk,18,federal highway,manresa,st albans,5108,vic,19970922,9247870
996,498,claire,crook,9,oyster farm,basedow street,,3146,vic,,2161417
997,498,claire,crook,9,basedow street,oyster farm,wanniassa,3146,vic,,2161417
998,499,jamie,meixner,7,hibiscus rescent,bandicootridge,atherton,4109,nsw,19670124,1197846
999,499,jamie,meixner,7,hibiscus crescent,bandicoot ridge,atherton,4109,nsw,19670124,1197846
